Product Name,Total Sales,Average Sales,Order Count,Cluster
"Strathmore #10 Envelopes, Ultimate White",632.52,158.13,4,0
Strathmore Photo Frame Cards,116.96000000000001,29.240000000000002,4,0
Strathmore Photo Mount Cards,245.436,27.270666666666667,9,0
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,17.94,1,0
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2552.54,510.508,5,0
"Super Bands, 12/Pack",33.480000000000004,8.370000000000001,4,0
Super Decoflex Portable Personal File,179.76,35.952,5,0
Surelock Post Binders,653.984,81.748,8,0
Swingline SM12-08 MicroCut Jam Free Shredder,2359.9410000000003,786.647,3,0
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19200000000001,23.397333333333336,3,0
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.49199999999999,34.163999999999994,3,0
"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",406.464,101.616,4,0
"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,44.055,2,0
"TOPS Voice Message Log Book, Flash Format",49.504,16.50133333333333,3,0
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",626.538,125.30760000000001,5,0
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",51.120000000000005,17.040000000000003,3,0
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,16.51,6,0
Telescoping Adjustable Floor Lamp,143.928,23.988,6,0
"Tenex ""The Solids"" Textured Chair Mats",1469.1599999999999,209.87999999999997,7,0
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.972,323.99600000000004,7,0
Tenex Antistatic Computer Chair Mats,3317.0119999999997,552.8353333333333,6,0
Tenex B1-RE Series Chair Mats for Low Pile Carpets,910.404,151.734,6,0
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.6679999999999,152.73359999999997,5,0
"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.496,514.624,4,0
Tenex Chairmats For Use With Carpeted Floors,175.78,43.945,4,0
Tenex Chairmats For Use with Hard Floors,467.712,77.952,6,0
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.7819999999999,252.69549999999998,4,0
"Tenex File Box, Personal Filing Tote with Lid, Black",338.118,48.302571428571426,7,0
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",279.18,55.836,5,0
"Tenex Personal Project File with Scoop Front Design, Black",436.752,54.594,8,0
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.976,45.9952,5,0
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,90.23,2,0
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,220.36166666666668,6,0
"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",468.46799999999996,156.15599999999998,3,0
Tennsco 16-Compartment Lockers with Coat Rack,7515.523999999999,1503.1047999999998,5,2
Tennsco 6- and 18-Compartment Lockers,10076.46,1007.646,10,2
Tennsco Commercial Shelving,374.256,41.583999999999996,9,0
Tennsco Double-Tier Lockers,9630.856,802.5713333333333,12,2
Tennsco Industrial Shelving,1281.442,142.38244444444445,9,0
"Tennsco Lockers, Gray",402.816,67.136,6,0
"Tennsco Lockers, Sand",323.092,80.773,4,0
Tennsco Regal Shelving Units,1764.534,441.1335,4,0
Tennsco Single-Tier Lockers,9158.296,1144.787,8,2
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",6819.312,1136.552,6,2
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",4384.044,626.292,7,2
"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.52799999999999,31.176,3,0
Tensor Brushed Steel Torchiere Floor Lamp,146.11399999999998,36.528499999999994,4,0
Tensor Computer Mounted Lamp,491.37,70.19571428571429,7,0
Tensor Track Tree Floor Lamp,299.85,74.9625,4,0
Texas Instrument TI-15 Fraction Calculator,41.905,20.9525,2,0
Texas Instruments TI-34 Scientific Calculator,204.507,68.169,3,0
Things To Do Today Pad,138.532,19.790285714285716,7,0
Things To Do Today Spiral Book,82.368,27.456,3,0
Tops Green Bar Computer Printout Paper,342.58,114.19333333333333,3,0
Tops White Computer Printout Paper,684.74,171.185,4,0
Tops Wirebound Message Log Books,73.696,12.282666666666666,6,0
Toshiba IPT2010-SD IP Telephone,3613.74,451.7175,8,0
Translucent Push Pins by OIC,24.552,8.184,3,0
"Trav-L-File Heavy-Duty Shuttle II, Black",1193.818,170.54542857142857,7,0
Trimflex Flexible Post Binders,346.356,86.589,4,0
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1243.788,207.298,6,0
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.2520000000001,274.4173333333334,3,0
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,784.938,156.9876,5,0
Tuf-Vin Binders,669.496,95.6422857142857,7,0
Tuff Stuff Recycled Round Ring Binders,80.494,8.943777777777777,9,0
Turquoise Lead Holder with Pocket Clip,37.52,12.506666666666668,3,0
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",610.98,203.66,3,0
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",570.78,81.53999999999999,7,0
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.092,187.8184,5,0
Tyvek Side-Opening Peel & Seel Expanding Envelopes,1266.72,253.344,5,0
Ultra Commercial Grade Dual Valve Door Closer,63.824,63.824,1,0
"Ultra Door Kickplate, 8""H x 34""W",158.24,79.12,2,0
Ultra Door Pull Handle,239.856,47.971199999999996,5,0
Ultra Door Push Plate,149.264,21.323428571428572,7,0
UniKeep View Case Binders,28.851,5.7702,5,0
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.168,25.8336,5,0
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",62.934,15.7335,4,0
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,15.552,1,0
Unpadded Memo Slips,18.308,9.154,2,0
V7 USB Numeric Keypad,461.868,115.467,4,0
VTech DS6151,2746.582,343.32275,8,0
VariCap6 Expandable Binder,122.83,40.943333333333335,3,0
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,27.813333333333333,3,0
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67000000000002,30.134000000000004,5,0
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.292,49.6584,5,0
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.536,30.756,6,0
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,20.195,4,0
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.184,37.023,8,0
Vinyl Sectional Post Binders,810.5500000000001,81.055,10,0
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,71.976,1,0
Vtech CS6719,2630.126,375.73228571428575,7,0
WD My Passport Ultra 1TB Portable External Hard Drive,1007.4,167.9,6,0
WD My Passport Ultra 2TB Portable External Hard Drive,3998.4,499.8,8,0
WD My Passport Ultra 500GB Portable External Hard Drive,708.0,177.0,4,0
Wasp CCD Handheld Bar Code Reader,336.51,336.51,1,0
Wausau Papers Astrobrights Colored Envelopes,50.232,16.744,3,0
Westinghouse Clip-On Gooseneck Lamps,279.558,31.061999999999998,9,0
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,41.9825,4,0
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,42.42,2,0
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),155.51999999999998,31.103999999999996,5,0
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",50.138000000000005,12.534500000000001,4,0
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.952,56.15866666666667,6,0
White Computer Printout Paper by Universal,1279.08,159.885,8,0
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",909.9780000000001,151.663,6,0
"White Envelopes, White Envelopes with Clear Poly Window",320.25,64.05,5,0
White GlueTop Scratch Pads,186.49599999999998,93.24799999999999,2,0
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,2481.15,413.52500000000003,6,0
Wilson Electronics DB Pro Signal Booster,8878.4,887.8399999999999,10,2
"Wilson Jones 1"" Hanging DublLock Ring Binders",115.632,12.848,9,0
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.392,25.098,4,0
Wilson Jones Active Use Binders,115.024,19.170666666666666,6,0
Wilson Jones Century Plastic Molded Ring Binders,533.789,59.309888888888885,9,0
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",183.28,22.91,8,0
Wilson Jones Custom Binder Spines & Labels,41.344,5.906285714285715,7,0
Wilson Jones DublLock D-Ring Binders,35.775,17.8875,2,0
Wilson Jones Easy Flow II Sheet Lifters,51.480000000000004,4.29,12,0
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",834.6,104.325,8,0
Wilson Jones Four-Pocket Poly Binders,62.13,15.5325,4,0
Wilson Jones Hanging Recycled Pressboard Data Binders,32.647999999999996,16.323999999999998,2,0
"Wilson Jones Hanging View Binder, White, 1""",143.42,20.488571428571426,7,0
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,554.24,92.37333333333333,6,0
Wilson Jones Impact Binders,134.68,14.964444444444446,9,0
Wilson Jones International Size A4 Ring Binders,174.73000000000002,24.961428571428574,7,0
Wilson Jones Leather-Like Binders with DublLock Round Rings,238.329,19.86075,12,0
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",1200.714,109.15581818181818,11,0
Wilson Jones Legal Size Ring Binders,532.158,59.12866666666667,9,0
Wilson Jones Standard D-Ring Binders,96.646,12.08075,8,0
Wilson Jones Suede Grain Vinyl Binders,16.402,5.467333333333333,3,0
Wilson Jones Turn Tabs Binder Tool for Ring Binders,200.512,16.709333333333333,12,0
Wilson Jones data.warehouse D-Ring Binders with DublLock,66.663,13.3326,5,0
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,100.92,20.184,5,0
Wilson SignalBoost 841262 DB PRO Amplifier Kit,5327.26,887.8766666666667,6,2
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",119.97,19.995,6,0
"Wirebound Message Book, 4 per Page",184.62,26.374285714285715,7,0
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",108.416,36.138666666666666,3,0
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",72.25200000000001,24.084000000000003,3,0
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",115.434,19.239,6,0
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.094,31.156285714285712,7,0
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",200.232,25.029,8,0
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",109.584,18.264,6,0
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",35.948,17.974,2,0
"Wirebound Service Call Books, 5 1/2"" x 4""",125.84,25.168,5,0
Wirebound Voice Message Log Book,15.232,7.616,2,0
Wireless Extenders zBoost YX545 SOHO Signal Booster,4044.3860000000004,577.7694285714286,7,0
Woodgrain Magazine Files by Perma,69.136,11.522666666666666,6,0
X-Rack File for Hanging Folders,318.378,35.37533333333333,9,0
Xblue XB-1670-86 X16 Small Office Telephone - Titanium,604.752,302.376,2,0
Xerox 188,201.852,28.836000000000002,7,0
Xerox 1880,623.744,124.7488,5,0
Xerox 1881,454.36,37.86333333333334,12,0
Xerox 1882,391.85999999999996,97.96499999999999,4,0
Xerox 1883,881.092,125.87028571428571,7,0
Xerox 1884,543.456,67.932,8,0
Xerox 1885,960.8,192.16,5,0
Xerox 1886,651.4399999999999,130.28799999999998,5,0
Xerox 1887,417.34,59.62,7,0
Xerox 1888,1231.656,205.27599999999998,6,0
Xerox 1889,516.624,172.208,3,0
Xerox 189,1782.4499999999998,297.075,6,0
Xerox 1890,244.7,122.35,2,0
Xerox 1891,1320.57,188.65285714285713,7,0
Xerox 1892,116.28,116.28,1,0
Xerox 1893,1434.65,130.4227272727273,11,0
Xerox 1894,169.776,33.955200000000005,5,0
Xerox 1895,191.36,27.337142857142858,7,0
Xerox 1896,49.95,24.975,2,0
Xerox 1897,67.72800000000001,16.932000000000002,4,0
Xerox 1898,280.56,25.505454545454544,11,0
Xerox 1899,69.36,13.872,5,0
Xerox 19,415.132,103.783,4,0
Xerox 190,29.88,14.94,2,0
Xerox 1900,75.328,12.554666666666668,6,0
Xerox 1901,16.896,16.896,1,0
Xerox 1902,82.22399999999999,41.111999999999995,2,0
Xerox 1903,138.736,23.122666666666664,6,0
Xerox 1905,146.448,29.2896,5,0
Xerox 1906,1098.6399999999999,156.9485714285714,7,0
Xerox 1907,98.24,49.12,2,0
Xerox 1908,1712.988,244.71257142857144,7,0
Xerox 1909,970.784,107.86488888888888,9,0
Xerox 191,767.232,76.72319999999999,10,0
Xerox 1910,586.088,117.21759999999999,5,0
Xerox 1911,603.54,120.708,5,0
Xerox 1912,201.082,50.2705,4,0
Xerox 1913,865.4879999999999,173.0976,5,0
Xerox 1914,956.3040000000001,191.26080000000002,5,0
Xerox 1915,2579.31,322.41375,8,0
Xerox 1916,831.98,118.85428571428572,7,0
Xerox 1917,1222.75,244.55,5,0
Xerox 1918,155.04,155.04,1,0
Xerox 1919,1500.234,187.52925,8,0
Xerox 192,142.56,23.76,6,0
Xerox 1920,89.7,22.425,4,0
Xerox 1921,55.944,18.648,3,0
Xerox 1922,11.952,11.952,1,0
Xerox 1923,94.856,18.9712,5,0
Xerox 1924,60.112,15.028,4,0
Xerox 1925,396.544,79.30879999999999,5,0
Xerox 1926,34.86,34.86,1,0
Xerox 1927,65.056,13.011199999999999,5,0
Xerox 1928,124.608,31.152,4,0
Xerox 1929,351.736,87.934,4,0
Xerox 193,77.74000000000001,25.913333333333338,3,0
Xerox 1930,138.672,27.7344,5,0
Xerox 1931,209.952,26.244,8,0
Xerox 1932,85.056,85.056,1,0
Xerox 1933,294.72,58.944,5,0
Xerox 1934,1097.2079999999999,219.44159999999997,5,0
Xerox 1935,538.152,134.538,4,0
Xerox 1936,155.844,51.948,3,0
Xerox 1937,499.616,124.904,4,0
Xerox 1938,268.24,268.24,1,0
Xerox 1939,417.34,83.46799999999999,5,0
Xerox 194,443.84000000000003,110.96000000000001,4,0
Xerox 1940,615.552,153.888,4,0
Xerox 1941,1740.51,348.102,5,0
Xerox 1942,597.068,99.51133333333333,6,0
Xerox 1943,743.432,185.858,4,0
Xerox 1944,573.648,95.608,6,0
Xerox 1945,1492.036,213.148,7,0
Xerox 1946,79.056,26.352,3,0
Xerox 1947,136.344,27.2688,5,0
Xerox 1948,149.85000000000002,49.95000000000001,3,0
Xerox 1949,110.55600000000001,15.793714285714287,7,0
Xerox 195,164.328,20.541,8,0
Xerox 1950,49.708,16.569333333333333,3,0
Xerox 1951,582.424,116.48479999999999,5,0
Xerox 1952,87.648,29.215999999999998,3,0
Xerox 1953,47.08,11.77,4,0
Xerox 1954,84.48,21.12,4,0
Xerox 1955,182.72,91.36,2,0
Xerox 1956,89.7,44.85,2,0
Xerox 1957,95.904,15.984,6,0
Xerox 1958,32.400000000000006,16.200000000000003,2,0
Xerox 1959,133.6,22.266666666666666,6,0
Xerox 196,92.47999999999999,11.559999999999999,8,0
Xerox 1960,879.832,146.63866666666667,6,0
Xerox 1962,109.568,15.652571428571429,7,0
Xerox 1963,34.848,17.424,2,0
Xerox 1964,721.7439999999999,144.34879999999998,5,0
Xerox 1965,56.212,14.053,4,0
Xerox 1966,79.056,13.176,6,0
Xerox 1967,89.424,17.884800000000002,5,0
Xerox 1968,165.664,33.132799999999996,5,0
Xerox 1969,11.56,11.56,1,0
Xerox 197,501.87600000000003,167.292,3,0
Xerox 1970,101.592,16.932,6,0
Xerox 1971,110.424,22.0848,5,0
Xerox 1972,46.464,9.2928,5,0
Xerox 1973,169.01600000000002,84.50800000000001,2,0
Xerox 1974,57.408,14.352,4,0
Xerox 1975,69.98400000000001,13.996800000000002,5,0
Xerox 1976,36.288,18.144,2,0
Xerox 1977,117.568,23.5136,5,0
Xerox 1978,174.556,21.8195,8,0
Xerox 1979,328.38800000000003,109.46266666666668,3,0
Xerox 198,75.696,25.232,3,0
Xerox 1980,34.24,17.12,2,0
Xerox 1981,70.752,17.688,4,0
Xerox 1982,237.536,79.17866666666667,3,0
Xerox 1983,29.900000000000002,14.950000000000001,2,0
Xerox 1984,12.96,12.96,1,0
Xerox 1985,25.92,12.96,2,0
Xerox 1986,85.50399999999999,21.375999999999998,4,0
Xerox 1987,92.48,23.12,4,0
Xerox 1988,1102.888,122.5431111111111,9,0
Xerox 1989,7.968,7.968,1,0
Xerox 199,57.352,14.338,4,0
Xerox 1990,36.96,18.48,2,0
Xerox 1991,575.568,95.928,6,0
Xerox 1992,86.11200000000001,21.528000000000002,4,0
Xerox 1993,147.744,18.468,8,0
Xerox 1994,76.464,19.116,4,0
Xerox 1995,95.904,19.180799999999998,5,0
Xerox 1996,176.256,22.032,8,0
Xerox 1997,165.888,23.698285714285714,7,0
Xerox 1998,46.656,23.328,2,0
Xerox 1999,98.49600000000001,14.070857142857145,7,0
Xerox 2,137.376,15.264000000000001,9,0
Xerox 20,6.48,6.48,1,0
Xerox 200,84.24000000000001,16.848000000000003,5,0
Xerox 2000,84.24000000000001,16.848000000000003,5,0
Xerox 201,110.16,22.032,5,0
Xerox 202,171.072,21.384,8,0
Xerox 203,143.856,23.976,6,0
Xerox 204,110.16,27.54,4,0
Xerox 205,150.336,37.584,4,0
Xerox 206,60.912000000000006,12.182400000000001,5,0
Xerox 207,40.176,20.088,2,0
Xerox 208,54.432,27.216,2,0
Xerox 209,187.92000000000002,37.584,5,0
Xerox 21,124.416,17.773714285714284,7,0
Xerox 210,95.904,15.984,6,0
Xerox 211,104.976,26.244,4,0
Xerox 212,141.264,20.18057142857143,7,0
Xerox 213,111.456,18.576,6,0
Xerox 214,215.136,23.904,9,0
Xerox 215,19.44,19.44,1,0
Xerox 216,238.464,29.808,8,0
Xerox 217,151.632,18.954,8,0
Xerox 218,49.248000000000005,9.8496,5,0
Xerox 219,97.2,24.3,4,0
Xerox 22,75.168,25.056,3,0
Xerox 220,145.15200000000002,18.144000000000002,8,0
Xerox 221,73.872,24.624,3,0
Xerox 222,134.784,19.25485714285714,7,0
Xerox 223,58.32,19.44,3,0
Xerox 224,95.904,15.984,6,0
Xerox 225,196.99200000000002,21.888,9,0
Xerox 226,334.368,30.39709090909091,11,0
Xerox 227,120.528,15.066,8,0
Xerox 228,97.2,24.3,4,0
Xerox 229,85.536,28.512,3,0
Xerox 23,134.784,26.956799999999998,5,0
Xerox 230,127.008,25.4016,5,0
Xerox 231,79.05600000000001,15.811200000000003,5,0
Xerox 232,120.52799999999999,30.131999999999998,4,0
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),139.392,17.424,8,0
Xerox Blank Computer Paper,99.9,99.9,1,0
"Xerox Color Copier Paper, 11"" x 17"", Ream",593.84,98.97333333333334,6,0
Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,2519.958,1,2
Xiaomi Mi3,2279.96,2279.96,1,2
"XtraLife ClearVue Slant-D Ring Binder, White, 3""",386.084,38.6084,10,0
XtraLife ClearVue Slant-D Ring Binders by Cardinal,72.912,14.582400000000002,5,0
Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,703.71,1,0
Zebra GX420t Direct Thermal/Thermal Transfer Printer,5787.355,1929.118333333333,3,2
Zebra ZM400 Thermal Label Printer,6965.700000000001,3482.8500000000004,2,2
Zebra Zazzle Fluorescent Highlighters,100.928,16.82133333333333,6,0
Zipper Ring Binder Pockets,81.744,6.288,13,0
i.Sound Portable Power - 8000 mAh,413.322,82.6644,5,0
iHome FM Clock Radio with Lightning Dock,699.9,139.98,5,0
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",477.66,95.53200000000001,5,0
iOttie HLCRIO102 Car Mount,215.892,43.178399999999996,5,0
iOttie XL Car Mount,223.88799999999998,111.94399999999999,2,0
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,442.554,63.221999999999994,7,0
netTALK DUO VoIP Telephone Service,1112.788,158.96971428571428,7,0
